gene,n_metabolites,n_cell_types,n_associations,sfari_score,is_sfari,is_hub
RASSF1-AS1,0,0,0,NA,FALSE,FALSE
ZMYND10-AS1,0,0,0,NA,FALSE,FALSE
ZMYND10,0,0,0,NA,FALSE,FALSE
NPRL2,0,0,0,NA,FALSE,FALSE
CYB561D2,0,0,0,NA,FALSE,FALSE
TMEM115,0,0,0,NA,FALSE,FALSE
CACNA2D2,0,0,0,NA,FALSE,FALSE
ENSG00000271858,0,0,0,NA,FALSE,FALSE
C3orf18,0,0,0,NA,FALSE,FALSE
HEMK1,0,0,0,NA,FALSE,FALSE
ENSG00000280382,0,0,0,NA,FALSE,FALSE
CISH,0,0,0,NA,FALSE,FALSE
MAPKAPK3,0,0,0,NA,FALSE,FALSE
ENSG00000289504,0,0,0,NA,FALSE,FALSE
LINC02019,0,0,0,NA,FALSE,FALSE
DOCK3,0,0,0,NA,FALSE,FALSE
ENSG00000288988,0,0,0,NA,FALSE,FALSE
MANF,0,0,0,NA,FALSE,FALSE
RBM15B,0,0,0,NA,FALSE,FALSE
DCAF1,0,0,0,NA,FALSE,FALSE
RAD54L2,0,0,0,NA,FALSE,FALSE
TEX264,0,0,0,NA,FALSE,FALSE
ENSG00000288063,0,0,0,NA,FALSE,FALSE
GRM2,0,0,0,NA,FALSE,FALSE
IQCF6,0,0,0,NA,FALSE,FALSE
IQCF3,0,0,0,NA,FALSE,FALSE
IQCF2,0,0,0,NA,FALSE,FALSE
IQCF5-AS1,0,0,0,NA,FALSE,FALSE
IQCF5,0,0,0,NA,FALSE,FALSE
IQCF1,0,0,0,NA,FALSE,FALSE
ENSG00000287707,0,0,0,NA,FALSE,FALSE
RRP9,0,0,0,NA,FALSE,FALSE
PARP3,0,0,0,NA,FALSE,FALSE
GPR62,0,0,0,NA,FALSE,FALSE
PCBP4,0,0,0,NA,FALSE,FALSE
ABHD14B,0,0,0,NA,FALSE,FALSE
ABHD14A,0,0,0,NA,FALSE,FALSE
ACY1,0,0,0,NA,FALSE,FALSE
RPL29,1,1,1,NA,FALSE,FALSE
ENSG00000285685,0,0,0,NA,FALSE,FALSE
DUSP7,0,0,0,NA,FALSE,FALSE
POC1A,0,0,0,NA,FALSE,FALSE
ENSG00000286419,0,0,0,NA,FALSE,FALSE
ALAS1,0,0,0,NA,FALSE,FALSE
TLR9,0,0,0,NA,FALSE,FALSE
TWF2,0,0,0,NA,FALSE,FALSE
TWF2-DT,0,0,0,NA,FALSE,FALSE
PPM1M,0,0,0,NA,FALSE,FALSE
WDR82,0,0,0,NA,FALSE,FALSE
GLYCTK,0,0,0,NA,FALSE,FALSE
GLYCTK-AS1,0,0,0,NA,FALSE,FALSE
DNAH1,0,0,0,NA,FALSE,FALSE
BAP1,0,0,0,NA,FALSE,FALSE
PHF7,0,0,0,2,TRUE,FALSE
SEMA3G,0,0,0,NA,FALSE,FALSE
TNNC1,0,0,0,NA,FALSE,FALSE
NISCH,0,0,0,NA,FALSE,FALSE
STAB1,0,0,0,NA,FALSE,FALSE
NT5DC2,0,0,0,NA,FALSE,FALSE
UQCC5,0,0,0,NA,FALSE,FALSE
PBRM1,0,0,0,NA,FALSE,FALSE
GNL3,0,0,0,NA,FALSE,FALSE
GLT8D1,0,0,0,NA,FALSE,FALSE
SPCS1,0,0,0,NA,FALSE,FALSE
NEK4,0,0,0,NA,FALSE,FALSE
ITIH1,0,0,0,NA,FALSE,FALSE
ITIH3,0,0,0,NA,FALSE,FALSE
ITIH4,0,0,0,NA,FALSE,FALSE
ITIH4-AS1,0,0,0,NA,FALSE,FALSE
MUSTN1,0,0,0,NA,FALSE,FALSE
STIMATE,0,0,0,NA,FALSE,FALSE
ENSG00000289519,0,0,0,NA,FALSE,FALSE
SFMBT1,0,0,0,NA,FALSE,FALSE
RFT1,0,0,0,NA,FALSE,FALSE
PRKCD,0,0,0,NA,FALSE,FALSE
ENSG00000286531,0,0,0,NA,FALSE,FALSE
TKT,0,0,0,NA,FALSE,FALSE
DCP1A,0,0,0,NA,FALSE,FALSE
CACNA1D,0,0,0,2,TRUE,FALSE
ENSG00000271916,0,0,0,NA,FALSE,FALSE
CHDH,0,0,0,NA,FALSE,FALSE
IL17RB,0,0,0,NA,FALSE,FALSE
ENSG00000271976,0,0,0,NA,FALSE,FALSE
ACTR8,0,0,0,NA,FALSE,FALSE
SELENOK,0,0,0,NA,FALSE,FALSE
ENSG00000289063,0,0,0,NA,FALSE,FALSE
ENSG00000288029,0,0,0,NA,FALSE,FALSE
ENSG00000286353,0,0,0,NA,FALSE,FALSE
CACNA2D3,1,1,1,1,TRUE,FALSE
ESRG,0,0,0,NA,FALSE,FALSE
CACNA2D3-AS1,0,0,0,NA,FALSE,FALSE
LRTM1,0,0,0,NA,FALSE,FALSE
ENSG00000239991,0,0,0,NA,FALSE,FALSE
LINC02017,0,0,0,NA,FALSE,FALSE
LINC02030,0,0,0,NA,FALSE,FALSE
ENSG00000242568,0,0,0,NA,FALSE,FALSE
ENSG00000242775,0,0,0,NA,FALSE,FALSE
WNT5A,0,0,0,NA,FALSE,FALSE
WNT5A-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000242317,0,0,0,NA,FALSE,FALSE
ERC2,0,0,0,NA,FALSE,FALSE
ENSG00000240777,0,0,0,NA,FALSE,FALSE
ERC2-IT1,0,0,0,NA,FALSE,FALSE
CCDC66,0,0,0,NA,FALSE,FALSE
TASOR,0,0,0,NA,FALSE,FALSE
ARHGEF3,0,0,0,NA,FALSE,FALSE
ARHGEF3-AS1,0,0,0,NA,FALSE,FALSE
SPATA12,0,0,0,NA,FALSE,FALSE
ENSG00000272202,0,0,0,NA,FALSE,FALSE
IL17RD,0,0,0,NA,FALSE,FALSE
HESX1,0,0,0,NA,FALSE,FALSE
APPL1,0,0,0,NA,FALSE,FALSE
ASB14,0,0,0,2,TRUE,FALSE
ENSG00000286952,0,0,0,NA,FALSE,FALSE
DNAH12,0,0,0,NA,FALSE,FALSE
ENSG00000287502,0,0,0,NA,FALSE,FALSE
PDE12,0,0,0,NA,FALSE,FALSE
ARF4,0,0,0,NA,FALSE,FALSE
ARF4-AS1,0,0,0,NA,FALSE,FALSE
DENND6A,0,0,0,NA,FALSE,FALSE
DENND6A-AS1,0,0,0,NA,FALSE,FALSE
DENND6A-DT,0,0,0,NA,FALSE,FALSE
SLMAP,0,0,0,NA,FALSE,FALSE
FLNB,0,0,0,NA,FALSE,FALSE
FLNB-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000283148,0,0,0,NA,FALSE,FALSE
DNASE1L3,0,0,0,NA,FALSE,FALSE
ABHD6,0,0,0,NA,FALSE,FALSE
RPP14,0,0,0,NA,FALSE,FALSE
HTD2,0,0,0,NA,FALSE,FALSE
ENSG00000273493,0,0,0,NA,FALSE,FALSE
PXK,0,0,0,NA,FALSE,FALSE
PDHB,0,0,0,NA,FALSE,FALSE
ENSG00000272182,0,0,0,NA,FALSE,FALSE
ENSG00000272360,0,0,0,NA,FALSE,FALSE
KCTD6,0,0,0,NA,FALSE,FALSE
ACOX2,0,0,0,NA,FALSE,FALSE
FAM107A,0,0,0,NA,FALSE,FALSE
ENSG00000243384,0,0,0,NA,FALSE,FALSE
FAM3D-AS1,0,0,0,NA,FALSE,FALSE
FAM3D,0,0,0,NA,FALSE,FALSE
CFAP20DC,0,0,0,NA,FALSE,FALSE
CFAP20DC-AS1,0,0,0,NA,FALSE,FALSE
CFAP20DC-DT,0,0,0,NA,FALSE,FALSE
ENSG00000243903,0,0,0,NA,FALSE,FALSE
ENSG00000242545,0,0,0,NA,FALSE,FALSE
FHIT,0,0,0,2,TRUE,FALSE
ENSG00000287649,0,0,0,NA,FALSE,FALSE
PTPRG,0,0,0,NA,FALSE,FALSE
PTPRG-AS1,0,0,0,NA,FALSE,FALSE
C3orf14,0,0,0,NA,FALSE,FALSE
FEZF2,0,0,0,2,TRUE,FALSE
CADPS,0,0,0,2,TRUE,FALSE
LINC00698,0,0,0,NA,FALSE,FALSE
SYNPR,0,0,0,NA,FALSE,FALSE
SYNPR-AS1,0,0,0,NA,FALSE,FALSE
SNTN,0,0,0,NA,FALSE,FALSE
C3orf49,0,0,0,NA,FALSE,FALSE
THOC7,0,0,0,NA,FALSE,FALSE
THOC7-AS1,0,0,0,NA,FALSE,FALSE
ATXN7,0,0,0,NA,FALSE,FALSE
SCAANT1,0,0,0,NA,FALSE,FALSE
PSMD6-AS2,0,0,0,NA,FALSE,FALSE
ENSG00000271843,0,0,0,NA,FALSE,FALSE
PSMD6,0,0,0,1,TRUE,FALSE
PSMD6-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000272181,0,0,0,NA,FALSE,FALSE
PRICKLE2-AS1,0,0,0,NA,FALSE,FALSE
LINC00994,0,0,0,NA,FALSE,FALSE
PRICKLE2,3,1,3,2,TRUE,FALSE
PRICKLE2-AS1.1,0,0,0,NA,FALSE,FALSE
PRICKLE2-AS2,0,0,0,NA,FALSE,FALSE
PRICKLE2-AS3,0,0,0,NA,FALSE,FALSE
PRICKLE2-DT,0,0,0,NA,FALSE,FALSE
ADAMTS9,0,0,0,NA,FALSE,FALSE
ADAMTS9-AS1,0,0,0,NA,FALSE,FALSE
ADAMTS9-AS2,0,0,0,NA,FALSE,FALSE
LINC02040,0,0,0,NA,FALSE,FALSE
MAGI1,1,1,1,NA,FALSE,FALSE
ENSG00000270059,0,0,0,NA,FALSE,FALSE
MAGI1-IT1,0,0,0,NA,FALSE,FALSE
MAGI1-AS1,0,0,0,NA,FALSE,FALSE
SLC25A26,0,0,0,NA,FALSE,FALSE
LRIG1,0,0,0,NA,FALSE,FALSE
ENSG00000288039,0,0,0,NA,FALSE,FALSE
ENSG00000285738,0,0,0,NA,FALSE,FALSE
ENSG00000287873,0,0,0,NA,FALSE,FALSE
KBTBD8,0,0,0,NA,FALSE,FALSE
ENSG00000241884,0,0,0,NA,FALSE,FALSE
SUCLG2,0,0,0,NA,FALSE,FALSE
SUCLG2-DT,0,0,0,NA,FALSE,FALSE
TAFA1,0,0,0,NA,FALSE,FALSE
ENSG00000286967,0,0,0,NA,FALSE,FALSE
TAFA4,0,0,0,NA,FALSE,FALSE
EOGT,0,0,0,NA,FALSE,FALSE
EOGT-DT,0,0,0,NA,FALSE,FALSE
TMF1,0,0,0,NA,FALSE,FALSE
UBA3,0,0,0,NA,FALSE,FALSE
ARL6IP5,0,0,0,NA,FALSE,FALSE
LMOD3,0,0,0,NA,FALSE,FALSE
FRMD4B,0,0,0,NA,FALSE,FALSE
ENSG00000240842,0,0,0,NA,FALSE,FALSE
ENSG00000241667,0,0,0,NA,FALSE,FALSE
MITF,0,0,0,NA,FALSE,FALSE
SAMMSON,0,0,0,NA,FALSE,FALSE
MDFIC2,0,0,0,NA,FALSE,FALSE
ENSG00000288679,0,0,0,NA,FALSE,FALSE
ENSG00000287669,0,0,0,NA,FALSE,FALSE
FOXP1,6,2,6,1,TRUE,TRUE
FOXP1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000290077,0,0,0,NA,FALSE,FALSE
ENSG00000274387,0,0,0,NA,FALSE,FALSE
FOXP1-IT1,0,0,0,NA,FALSE,FALSE
ENSG00000277855,0,0,0,NA,FALSE,FALSE
FOXP1-DT,0,0,0,NA,FALSE,FALSE
EIF4E3,0,0,0,NA,FALSE,FALSE
GPR27,0,0,0,NA,FALSE,FALSE
PROK2,0,0,0,NA,FALSE,FALSE
ENSG00000287131,0,0,0,NA,FALSE,FALSE
LINC00877,0,0,0,NA,FALSE,FALSE
ENSG00000273461,0,0,0,NA,FALSE,FALSE
ENSG00000276471,0,0,0,NA,FALSE,FALSE
LINC00870,0,0,0,NA,FALSE,FALSE
ENSG00000272774,0,0,0,NA,FALSE,FALSE
ENSG00000242618,0,0,0,NA,FALSE,FALSE
ENSG00000287882,0,0,0,NA,FALSE,FALSE
ENSG00000260670,0,0,0,NA,FALSE,FALSE
RYBP,0,0,0,NA,FALSE,FALSE
ENSG00000244345,0,0,0,NA,FALSE,FALSE
ENSG00000287595,0,0,0,NA,FALSE,FALSE
SHQ1,0,0,0,NA,FALSE,FALSE
GXYLT2,0,0,0,NA,FALSE,FALSE
PPP4R2,0,0,0,NA,FALSE,FALSE
EBLN2,0,0,0,NA,FALSE,FALSE
PDZRN3,1,1,1,NA,FALSE,FALSE
PDZRN3-AS1,0,0,0,NA,FALSE,FALSE
LINC02005,0,0,0,NA,FALSE,FALSE
LINC02047,0,0,0,NA,FALSE,FALSE
CNTN3,0,0,0,2,TRUE,FALSE
ENSG00000287398,0,0,0,NA,FALSE,FALSE
ENSG00000291222,0,0,0,NA,FALSE,FALSE
FAM86DP,0,0,0,NA,FALSE,FALSE
LINC02018,0,0,0,NA,FALSE,FALSE
ENSG00000290410,0,0,0,NA,FALSE,FALSE
FRG2C,0,0,0,NA,FALSE,FALSE
LINC00960,0,0,0,NA,FALSE,FALSE
ZNF717,0,0,0,NA,FALSE,FALSE
ROBO2,3,2,3,2,TRUE,FALSE
ENSG00000288793,0,0,0,NA,FALSE,FALSE
ENSG00000287567,0,0,0,NA,FALSE,FALSE
LINC02077,0,0,0,NA,FALSE,FALSE
ENSG00000240573,0,0,0,NA,FALSE,FALSE
ENSG00000240241,0,0,0,NA,FALSE,FALSE
ROBO1,3,2,3,NA,FALSE,FALSE
ENSG00000288105,1,1,1,NA,FALSE,FALSE
ENSG00000286329,0,0,0,NA,FALSE,FALSE
ENSG00000242828,0,0,0,NA,FALSE,FALSE
LINC02050,0,0,0,NA,FALSE,FALSE
LINC02027,0,0,0,NA,FALSE,FALSE
ENSG00000242145,0,0,0,NA,FALSE,FALSE
ENSG00000241593,0,0,0,NA,FALSE,FALSE
ENSG00000287053,0,0,0,NA,FALSE,FALSE
GBE1,0,0,0,2,TRUE,FALSE
ENSG00000242190,0,0,0,NA,FALSE,FALSE
ENSG00000242009,0,0,0,NA,FALSE,FALSE
LINC02008,0,0,0,NA,FALSE,FALSE
ENSG00000288004,0,0,0,NA,FALSE,FALSE
ENSG00000286567,0,0,0,NA,FALSE,FALSE
ENSG00000287158,0,0,0,NA,FALSE,FALSE
LINC00971,0,0,0,NA,FALSE,FALSE
LINC02025,0,0,0,NA,FALSE,FALSE
ENSG00000287273,0,0,0,NA,FALSE,FALSE
CADM2,1,1,1,2,TRUE,FALSE
CADM2-AS2,0,0,0,NA,FALSE,FALSE
CADM2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000239767,0,0,0,NA,FALSE,FALSE
LINC02070,0,0,0,NA,FALSE,FALSE
VGLL3,0,0,0,NA,FALSE,FALSE
LINC00506,0,0,0,NA,FALSE,FALSE
CHMP2B,0,0,0,NA,FALSE,FALSE
POU1F1,0,0,0,NA,FALSE,FALSE
ENSG00000239572,0,0,0,NA,FALSE,FALSE
HTR1F,0,0,0,NA,FALSE,FALSE
ENSG00000288780,0,0,0,NA,FALSE,FALSE
CGGBP1,0,0,0,NA,FALSE,FALSE
ENSG00000288654,0,0,0,NA,FALSE,FALSE
ZNF654,0,0,0,NA,FALSE,FALSE
C3orf38,0,0,0,NA,FALSE,FALSE
CSNKA2IP,0,0,0,NA,FALSE,FALSE
EPHA3,0,0,0,NA,FALSE,FALSE
ENSG00000285780,0,0,0,NA,FALSE,FALSE
PROS1,0,0,0,NA,FALSE,FALSE
ARL13B,0,0,0,NA,FALSE,FALSE
STX19,0,0,0,NA,FALSE,FALSE
DHFR2,0,0,0,NA,FALSE,FALSE
NSUN3,0,0,0,NA,FALSE,FALSE
LINC00879,0,0,0,NA,FALSE,FALSE
ENSG00000286516,0,0,0,NA,FALSE,FALSE
ENSG00000286447,0,0,0,NA,FALSE,FALSE
EPHA6,2,2,2,NA,FALSE,FALSE
ENSG00000261292,0,0,0,NA,FALSE,FALSE
ARL6,0,0,0,NA,FALSE,FALSE
ENSG00000282527,0,0,0,NA,FALSE,FALSE
CRYBG3,0,0,0,NA,FALSE,FALSE
ENSG00000279658,0,0,0,NA,FALSE,FALSE
RIOX2,0,0,0,NA,FALSE,FALSE
ENSG00000285614,0,0,0,NA,FALSE,FALSE
GABRR3,0,0,0,NA,FALSE,FALSE
OR5AC1,0,0,0,NA,FALSE,FALSE
OR5AC2,0,0,0,NA,FALSE,FALSE
ENSG00000249225,0,0,0,NA,FALSE,FALSE
ENSG00000290819,0,0,0,NA,FALSE,FALSE
OR5H1,0,0,0,NA,FALSE,FALSE
OR5H14,0,0,0,NA,FALSE,FALSE
OR5H15,0,0,0,NA,FALSE,FALSE
ENSG00000289078,0,0,0,NA,FALSE,FALSE
ENSG00000251088,0,0,0,NA,FALSE,FALSE
ENSG00000289509,0,0,0,NA,FALSE,FALSE
OR5H6,0,0,0,NA,FALSE,FALSE
OR5H2,0,0,0,NA,FALSE,FALSE
OR5H8,0,0,0,NA,FALSE,FALSE
OR5K4,0,0,0,NA,FALSE,FALSE
OR5K3,0,0,0,NA,FALSE,FALSE
OR5K1,0,0,0,NA,FALSE,FALSE
OR5K2,0,0,0,NA,FALSE,FALSE
CLDND1,0,0,0,NA,FALSE,FALSE
ENSG00000248839,0,0,0,NA,FALSE,FALSE
GPR15,0,0,0,NA,FALSE,FALSE
ENSG00000286602,0,0,0,NA,FALSE,FALSE
CPOX,0,0,0,NA,FALSE,FALSE
ST3GAL6-AS1,0,0,0,NA,FALSE,FALSE
ST3GAL6,0,0,0,NA,FALSE,FALSE
DCBLD2,0,0,0,NA,FALSE,FALSE
ENSG00000239462,0,0,0,NA,FALSE,FALSE
LINC00973,0,0,0,NA,FALSE,FALSE
ENSG00000243296,0,0,0,NA,FALSE,FALSE
ENSG00000243089,0,0,0,NA,FALSE,FALSE
ENSG00000244464,0,0,0,NA,FALSE,FALSE
COL8A1,0,0,0,NA,FALSE,FALSE
ENSG00000273374,0,0,0,NA,FALSE,FALSE
CMSS1,0,0,0,NA,FALSE,FALSE
FILIP1L,0,0,0,NA,FALSE,FALSE
ENSG00000287378,0,0,0,NA,FALSE,FALSE
TBC1D23,0,0,0,NA,FALSE,FALSE
NIT2,0,0,0,NA,FALSE,FALSE
TOMM70,0,0,0,NA,FALSE,FALSE
LNP1,0,0,0,NA,FALSE,FALSE
TMEM45A,0,0,0,NA,FALSE,FALSE
ADGRG7,0,0,0,NA,FALSE,FALSE
TFG,0,0,0,NA,FALSE,FALSE
ABI3BP,0,0,0,NA,FALSE,FALSE
IMPG2,0,0,0,NA,FALSE,FALSE
SENP7,0,0,0,NA,FALSE,FALSE
TRMT10C,0,0,0,NA,FALSE,FALSE
PCNP,0,0,0,NA,FALSE,FALSE
ENSG00000289629,0,0,0,NA,FALSE,FALSE
ZBTB11,0,0,0,NA,FALSE,FALSE
ZBTB11-AS1,0,0,0,NA,FALSE,FALSE
RPL24,1,1,1,NA,FALSE,FALSE
CEP97,0,0,0,NA,FALSE,FALSE
NXPE3,0,0,0,NA,FALSE,FALSE
ENSG00000249474,0,0,0,NA,FALSE,FALSE
NFKBIZ,0,0,0,NA,FALSE,FALSE
ENSG00000287682,0,0,0,NA,FALSE,FALSE
RDUR,0,0,0,NA,FALSE,FALSE
ENSG00000241280,0,0,0,NA,FALSE,FALSE
ZPLD1,0,0,0,NA,FALSE,FALSE
ENSG00000241754,0,0,0,NA,FALSE,FALSE
ALCAM,3,1,3,NA,FALSE,FALSE
CBLB,0,0,0,NA,FALSE,FALSE
ENSG00000288848,0,0,0,NA,FALSE,FALSE
ENSG00000287421,0,0,0,NA,FALSE,FALSE
ENSG00000286854,0,0,0,NA,FALSE,FALSE
ENSG00000291293,0,0,0,NA,FALSE,FALSE
LINC00882,0,0,0,NA,FALSE,FALSE
ENSG00000288557,0,0,0,NA,FALSE,FALSE
ENSG00000286956,0,0,0,NA,FALSE,FALSE
DUBR,0,0,0,NA,FALSE,FALSE
CCDC54-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000272597,0,0,0,NA,FALSE,FALSE
CCDC54,0,0,0,NA,FALSE,FALSE
LINC01990,0,0,0,NA,FALSE,FALSE
BBX,0,0,0,NA,FALSE,FALSE
LINC00636,0,0,0,NA,FALSE,FALSE
LINC00635,0,0,0,NA,FALSE,FALSE
ENSG00000279277,0,0,0,NA,FALSE,FALSE
CD47,0,0,0,NA,FALSE,FALSE
LINC01215,0,0,0,NA,FALSE,FALSE
IFT57,0,0,0,NA,FALSE,FALSE
HHLA2,0,0,0,NA,FALSE,FALSE
MYH15,0,0,0,NA,FALSE,FALSE
CIP2A,0,0,0,NA,FALSE,FALSE
DZIP3,0,0,0,NA,FALSE,FALSE
RETNLB,0,0,0,NA,FALSE,FALSE
TRAT1,0,0,0,NA,FALSE,FALSE
GUCA1C,0,0,0,NA,FALSE,FALSE
MORC1,0,0,0,NA,FALSE,FALSE
MORC1-AS1,0,0,0,NA,FALSE,FALSE
C3orf85,0,0,0,NA,FALSE,FALSE
ENSG00000261364,0,0,0,NA,FALSE,FALSE
LINC00488,0,0,0,NA,FALSE,FALSE
DPPA2,0,0,0,NA,FALSE,FALSE
DPPA4,0,0,0,NA,FALSE,FALSE
ENSG00000289358,0,0,0,NA,FALSE,FALSE
LINC01205,0,0,0,NA,FALSE,FALSE
ENSG00000242029,0,0,0,NA,FALSE,FALSE
ENSG00000240895,0,0,0,NA,FALSE,FALSE
NECTIN3-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000289069,0,0,0,NA,FALSE,FALSE
NECTIN3,0,0,0,NA,FALSE,FALSE
CD96,0,0,0,NA,FALSE,FALSE
ENSG00000239311,0,0,0,NA,FALSE,FALSE
ZBED2,0,0,0,NA,FALSE,FALSE
PLCXD2,0,0,0,NA,FALSE,FALSE
PLCXD2-AS1,0,0,0,NA,FALSE,FALSE
PHLDB2,0,0,0,NA,FALSE,FALSE
ENSG00000286492,0,0,0,NA,FALSE,FALSE
ABHD10,0,0,0,NA,FALSE,FALSE
TAGLN3,0,0,0,NA,FALSE,FALSE
TMPRSS7,0,0,0,NA,FALSE,FALSE
C3orf52,0,0,0,NA,FALSE,FALSE
GCSAM,0,0,0,NA,FALSE,FALSE
TBILA,0,0,0,NA,FALSE,FALSE
SLC9C1,0,0,0,NA,FALSE,FALSE
ENSG00000239482,0,0,0,NA,FALSE,FALSE
CD200,0,0,0,NA,FALSE,FALSE
ENSG00000243081,0,0,0,NA,FALSE,FALSE
BTLA,0,0,0,NA,FALSE,FALSE
ATG3,0,0,0,NA,FALSE,FALSE
SLC35A5,0,0,0,NA,FALSE,FALSE
CCDC80,0,0,0,NA,FALSE,FALSE
LINC02042,0,0,0,NA,FALSE,FALSE
CD200R1L-AS1,0,0,0,NA,FALSE,FALSE
CD200R1L,0,0,0,NA,FALSE,FALSE
CD200R1,0,0,0,NA,FALSE,FALSE
ENSG00000272844,0,0,0,NA,FALSE,FALSE
GTPBP8,0,0,0,NA,FALSE,FALSE
NEPRO,0,0,0,NA,FALSE,FALSE
NEPRO-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000241219,0,0,0,NA,FALSE,FALSE
LINC02044,0,0,0,NA,FALSE,FALSE
BOC,0,0,0,NA,FALSE,FALSE
ENSG00000288079,0,0,0,NA,FALSE,FALSE
CFAP44,0,0,0,NA,FALSE,FALSE
CFAP44-AS1,0,0,0,NA,FALSE,FALSE
SPICE1,0,0,0,NA,FALSE,FALSE
SIDT1,0,0,0,NA,FALSE,FALSE
SIDT1-AS1,0,0,0,NA,FALSE,FALSE
USF3,0,0,0,NA,FALSE,FALSE
NAA50,0,0,0,NA,FALSE,FALSE
ATP6V1A,0,0,0,NA,FALSE,FALSE
ENSG00000242659,0,0,0,NA,FALSE,FALSE
GRAMD1C,0,0,0,NA,FALSE,FALSE
ENSG00000273394,0,0,0,NA,FALSE,FALSE
ZDHHC23,0,0,0,NA,FALSE,FALSE
CCDC191,0,0,0,NA,FALSE,FALSE
ENSG00000287805,0,0,0,NA,FALSE,FALSE
ENSG00000285836,0,0,0,NA,FALSE,FALSE
QTRT2,0,0,0,NA,FALSE,FALSE
DRD3,1,1,1,2,TRUE,FALSE
ENSG00000241490,0,0,0,NA,FALSE,FALSE
ZNF80,0,0,0,NA,FALSE,FALSE
TIGIT,0,0,0,NA,FALSE,FALSE
ZBTB20,2,1,2,1,TRUE,FALSE
ENSG00000259976,0,0,0,NA,FALSE,FALSE
ZBTB20-AS1,0,0,0,NA,FALSE,FALSE
ZBTB20-AS5,0,0,0,NA,FALSE,FALSE
ZBTB20-AS2,0,0,0,NA,FALSE,FALSE
ZBTB20-AS3,0,0,0,NA,FALSE,FALSE
ZBTB20-AS4,0,0,0,NA,FALSE,FALSE
ENSG00000242880,0,0,0,NA,FALSE,FALSE
ENSG00000288896,0,0,0,NA,FALSE,FALSE
ENSG00000287795,0,0,0,NA,FALSE,FALSE
ENSG00000288074,0,0,0,NA,FALSE,FALSE
GAP43,2,1,2,NA,FALSE,FALSE
ENSG00000241596,0,0,0,NA,FALSE,FALSE
ENSG00000289153,0,0,0,NA,FALSE,FALSE
LSAMP,1,1,1,NA,FALSE,FALSE
LSAMP-AS1,0,0,0,NA,FALSE,FALSE
LINC00903,0,0,0,NA,FALSE,FALSE
TUSC7,0,0,0,NA,FALSE,FALSE
LINC00901,0,0,0,NA,FALSE,FALSE
LINC03051,2,1,2,NA,FALSE,FALSE
LINC02024,0,0,0,NA,FALSE,FALSE
ENSG00000242816,0,0,0,NA,FALSE,FALSE
ENSG00000243276,0,0,0,NA,FALSE,FALSE
ENSG00000286660,0,0,0,NA,FALSE,FALSE
IGSF11,0,0,0,NA,FALSE,FALSE
IGSF11-AS1,0,0,0,NA,FALSE,FALSE
TEX55,0,0,0,NA,FALSE,FALSE
UPK1B,0,0,0,NA,FALSE,FALSE
B4GALT4,0,0,0,NA,FALSE,FALSE
B4GALT4-AS1,0,0,0,NA,FALSE,FALSE
ARHGAP31,0,0,0,NA,FALSE,FALSE
ARHGAP31-AS1,0,0,0,NA,FALSE,FALSE
TMEM39A,0,0,0,NA,FALSE,FALSE
POGLUT1,0,0,0,NA,FALSE,FALSE
TIMMDC1-DT,0,0,0,NA,FALSE,FALSE
TIMMDC1,0,0,0,NA,FALSE,FALSE
CD80,0,0,0,NA,FALSE,FALSE
ENSG00000272967,0,0,0,NA,FALSE,FALSE
ADPRH,0,0,0,NA,FALSE,FALSE
PLA1A,0,0,0,NA,FALSE,FALSE
POPDC2,0,0,0,NA,FALSE,FALSE
ENSG00000289134,0,0,0,NA,FALSE,FALSE
COX17,0,0,0,NA,FALSE,FALSE
ENSG00000286584,0,0,0,NA,FALSE,FALSE
CFAP91,0,0,0,NA,FALSE,FALSE
ENSG00000239994,0,0,0,NA,FALSE,FALSE
NR1I2,0,0,0,NA,FALSE,FALSE
GSK3B,0,0,0,NA,FALSE,FALSE
ENSG00000288662,0,0,0,NA,FALSE,FALSE
ENSG00000288667,0,0,0,NA,FALSE,FALSE
GSK3B-DT,0,0,0,NA,FALSE,FALSE
GPR156,0,0,0,NA,FALSE,FALSE
LRRC58,0,0,0,NA,FALSE,FALSE
ENSG00000282950,0,0,0,NA,FALSE,FALSE
FSTL1,0,0,0,NA,FALSE,FALSE
ENSG00000286735,0,0,0,NA,FALSE,FALSE
NDUFB4,0,0,0,NA,FALSE,FALSE
HGD,0,0,0,NA,FALSE,FALSE
RABL3,0,0,0,NA,FALSE,FALSE
GTF2E1,0,0,0,NA,FALSE,FALSE
ENSG00000286827,0,0,0,NA,FALSE,FALSE
LINC02049,0,0,0,NA,FALSE,FALSE
ENSG00000287366,0,0,0,NA,FALSE,FALSE
STXBP5L,0,0,0,NA,FALSE,FALSE
ENSG00000287022,0,0,0,NA,FALSE,FALSE
POLQ,0,0,0,NA,FALSE,FALSE
ARGFX,0,0,0,NA,FALSE,FALSE
