"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"C8-Pos-001250","Bis(2-Ethylhexyl) Phthalate","C24 H38 O4",945474946.415477,948541175.955853,956102089.043623,953986349.271084,962211646.624935,907927173.435572,936788852.344465,912437918.887209,987352879.512932,940899531.639409,944088999.578442,957889988.137524,968574976.598957,852922870.649045,949982437.638636,905365621.008331,987127973.109327,950399394.811541,717732017.546567,935088851.08823,919361102.506165,955875047.371074,920338253.352382,961918668.567907
"C8-Pos-001597","Bis(2-Ethylhexyl) Sebacate","C26 H50 O4",3244445.31923138,5750514.61785632,3168360.94228411,3502882.05431389,6102787.37464163,204737946.345461,6601412.7229129,30727260.4634396,21986623.6505631,5500847.03835537,15125426.3441518,35019843.9741546,9318994.90695911,2757597.79316589,3939401.27442402,2604358.75310601,3633411.30995833,3212654.51698849,3323073.20765211,2936041.26241953,2555558.28906122,2751315.53589755,2554203.13132201,2584897.1712735
"C8-Pos-001503","Bis(3,5,5-Trimethylhexyl) Phthalate","C26 H42 O4",59077637.6055186,62128562.2428995,54963225.6676996,54654167.9419005,54858406.5729511,51900746.7655134,112009865.441638,53780461.6717201,54285767.0344406,51895441.4701781,55151237.6867667,53465627.146244,54423028.3407788,47283223.0839813,53221733.0427048,53130982.1689766,54363349.8244317,50422458.3425182,39256434.1319973,52533949.6098579,51896288.5369678,52528842.8996266,50851576.3215853,53840904.2788689
"C8-Pos-001297","Bis(4-Ethylbenzylidene)Sorbitol","C24 H30 O6",9248946.9868133,9248327.20772396,9791939.84406281,10825115.5685452,10477290.2951265,9573653.83599929,9586964.74460944,8526412.81792514,10104710.1792172,9883359.90732122,10172785.8559341,10472464.2722512,8972724.91093474,9622024.17570928,10004010.8723135,9297100.16236612,9328114.68933078,9745384.19907022,9209154.5549739,9456084.67925505,9879846.24722398,9920033.19363724,9869163.68699917,9323277.61581759
"C8-Pos-001076","Bis(Methylbenzylidene)Sorbitol","C22 H26 O6",76063546.0883792,90969989.3259729,91317673.407287,102388244.56632,95691750.8209255,105883373.532313,92932291.1659603,81343910.974757,87608132.5139935,92695737.2305696,94031006.601364,93525476.2043804,76498032.138738,83489208.9934535,75070672.750926,73865811.2627089,75952562.8288684,76210260.5135631,50135940.0438456,76186762.3653064,84861718.2141917,77566451.188408,74319744.4901226,82862211.064168
"C8-Pos-003992","Bismepa(18:0_19:1)","C42 H81 O8 P",1292349.87108039,1172305.1582481,915748.806695242,1061128.3260058,1529077.09677101,1219954.62607603,1301930.7905113,1245636.7350187,757705.774340274,1150078.76110137,1234697.810829,1370494.69061039,1119812.34708423,1355051.47877057,971619.962928666,416169.844899999,1395145.08606771,1425843.44118039,1051805.85640028,1223366.94197519,1295162.39411924,1230725.14662368,1225827.39351697,1388334.54361042
"C8-Pos-000974","Bisphenol A Diglycidyl Ether","C21 H24 O4",2053151.28372592,2066220.74224393,2134288.74115052,2276378.14782961,2065984.42384341,2112529.18575954,2111966.05863728,2055832.82212938,2020677.33937853,2171796.2327069,2037702.33863906,2032459.18317421,3110052.7499872,2412271.94103659,2248085.34926281,2167813.79363807,1662268.19600187,1685497.03237937,1672085.49550594,1682420.75463249,1836288.06199929,1725165.27769996,1661123.33489914,1720498.31444005
"C8-Pos-004964","Bmp 22:5_22:6","C50 H77 O10 P",NA,519980.691973982,NA,NA,98209.3512303,1327119.50661257,42079.5195364388,1095822.84198167,1731024.89915176,NA,1285394.13969031,NA,845716.85244516,730683.052709262,NA,NA,NA,93442.4387236303,3162168.95927427,1360820.03598885,NA,649282.173629931,878179.63445327,NA
"C18-Pos-000938","Caffeine","C8 H10 N4 O2",914292.185087607,2294878.96781074,295174.815526979,1511987.74406213,35288.5841115732,230668.782177535,85493.9498334277,672625.357557324,1915050.90118275,41235.8023889863,335531.605358369,39465.7055590469,566521.442408969,42643.9520605025,215148.157907373,1123534.74919979,116356.625815446,90682.7681098066,94491.6529231283,248866.145381931,23442.1963143517,174092.922931663,289841.049228522,717875.386038614
"C18-Pos-000207","Caprolactam","C6 H11 N O",7823593.40908122,3820053.22233122,5492231.57280565,4992155.97014207,4167867.20662594,4818109.20414075,5702069.19391801,6050662.80032211,4303153.67550058,3726916.34054105,3702501.58529253,5281550.86205747,5979559.36401298,4269259.87774188,6965235.04429822,NA,4190806.74183488,5091153.31875152,3919387.5966024,4181468.93757848,3759972.17694622,3855964.85753741,6826305.2666888,NA
"Amide-Pos-000849","Carnosine","C9 H14 N4 O3",458048.006771778,596914.512812171,336067.050234311,222923.981124006,237756.890295494,433987.995375717,379558.669370372,671513.927303976,569366.419028778,359417.121256647,347666.570979283,390199.041696887,191438.904573808,411383.504748271,362725.988239301,270884.222703588,382451.098794542,434271.17106514,310213.134628176,487510.076214782,501198.115024944,532213.302624805,484270.049160399,140714.726811766
"C8-Pos-001073","Cer(D15:2_7:0)","C22 H41 N O3",410191.273627428,965554.375026184,411253.940085252,173014.795701425,973828.59477738,156389.639429977,1233614.94782352,313436.117171542,188885.698650535,259302.433670284,409792.063816285,1018582.14177319,304063.169199801,1273020.05223143,175042.205051009,491479.8530358,907320.36535495,408351.957715937,249290.196301189,NA,414715.90020161,233356.021037114,440750.252702362,336078.625637995
"C8-Pos-003565","Cerp(D18:0_20:3)","C38 H72 N O6 P",301224.017386132,277347.519998664,274007.076264804,222325.304739316,300864.557866913,295322.390466527,277991.433959286,NA,251420.688908353,284665.11887225,237241.266306582,240676.144341374,258562.678729462,NA,NA,305508.888663989,273136.789388074,303284.013056952,190791.492155074,270687.068271494,277738.438171797,305852.573850973,227353.87483376,283878.389907619
"C8-Pos-000022","Chalcone","C15 H12 O",470558.066322949,441896.49747043,404765.620243706,470409.357516724,438093.515955243,465923.283146667,451000.325880051,416126.853858536,453106.812686966,424296.341287496,464786.413829379,446582.528344148,473528.840162708,452309.417567132,432645.328222437,523907.323502997,454549.607954673,456778.773645101,481252.426668279,421287.898689767,457547.793383751,494547.085150555,498350.206833816,475923.594309618
"C8-Pos-001061","Cholest-4-En-3-One","C27 H44 O",1285024.98724567,2420137.89406885,2007858.84529708,3087295.67660696,1866436.74708401,2171369.47566988,2432413.70978559,1999017.99150631,2655096.13974794,2078470.34727338,1286156.25263408,640102.149720136,1812230.48177655,1110082.79553491,1476152.55686447,1386073.91220522,874284.966498794,1620500.35171229,714822.619541624,1048649.36579827,924553.864528663,1243533.71338502,1189787.38886002,1293848.6018871
"Amide-Pos-000097","Choline","C5 H13 N O",14200806219.5655,14018641015.2598,13979574621.065,10816369566.9412,10107713979.0451,NA,NA,25249985320.0083,13788711918.1213,21354226381.4252,20540801251.029,26204165338.9801,16251830528.8944,22500966822.0825,NA,15413357942.1529,16108796176.3461,17179894741.8162,14490542616.9313,24735728399.0562,11163022120.3014,298995162.573116,18044834051.3369,15984556387.969
"C18-Pos-000384","Cis-4-Hydroxy-D-Proline","C5 H9 N O3",1785251.91041156,595810.423873738,2044689.64730776,NA,1372609.03101891,1784007.11234524,1902149.30513235,NA,NA,2014520.57640102,2129780.27000026,NA,1532217.14537794,1764907.4702151,408277.3218956,1482263.77363201,2185515.44733297,2271627.79978993,2043905.88349886,2533374.97241049,1749762.54135431,1785560.2830424,2249777.46393749,2303765.39828273
"Amide-Neg-000307","Citraconic Acid","C5 H6 O4",2018980.0201805,2747246.75589046,1503303.57302648,NA,2762513.76215638,2239915.42024612,2537822.83702121,1309763.30468811,2858684.83753967,1783095.20826587,1598748.31949048,970772.00964912,1777755.3258922,1141073.46645842,2236471.80328546,1864686.19041565,2321555.91276943,2142622.97435201,2718339.54751766,1160153.84178591,2282121.23523514,2367903.59905841,2885788.39908981,2823267.65333947
"Amide-Neg-000876","Citric Acid","C6 H8 O7",14961134.2846427,31869773.364307,5411557.71107921,21848525.0824668,35173431.2115557,19222816.437391,38552340.8334323,22768052.1311976,NA,10548024.8142639,NA,13904058.5508423,11313060.8342046,23622443.3620099,16475517.8300279,9068878.47092143,NA,24027882.0409245,46057786.58814,10342854.5221499,25470305.1946798,14441655.1206062,26383519.0529058,20507031.8427513
"C8-Pos-000350","Citroflex 2","C12 H20 O7",433799.298754189,185259.051585981,1320811.04075108,742181.635892219,737093.181136132,752479.769108147,925487.296653018,808140.026642049,723619.955671018,736129.488005436,769004.208426663,936441.453850814,848573.924436499,816763.360774494,1077042.9827895,886816.577652782,583094.579301427,892701.053445255,796430.333107362,739662.528638649,691255.488055868,694832.838069112,881999.720554443,947633.294156356
"C8-Pos-001006","Citroflex 4","C18 H32 O7",1343356.00852202,3393011.56373968,2838443.41333523,2290939.58139443,5749529.78012909,4888851.98485559,1805791.09274294,1850254.14730039,2514815.16788034,830095.952444254,548469.005336208,1130041.43671375,4465851.72401645,665328.678846261,2152460.7088483,7101527.71296428,17734582.7157579,2337857.20720208,6595320.67821767,3129737.34730338,1339146.93665015,1244873.50294455,1208034.73380314,4485805.28781636
"C8-Pos-001356","Citroflex A-4","C20 H34 O8",22056374.9330727,51833959.0215704,48701795.0242625,36299425.4587891,83672919.3888926,73237232.3605214,30018367.0631903,29761140.0025355,40242597.8585949,13742978.6057573,8831299.553112,18967430.9701374,65573172.8171346,11241786.4375427,36541985.4374437,100510541.253626,240994118.146141,37782192.6477449,92048246.4973127,47273044.5292274,21846870.3692853,20892951.6943283,19759743.7656758,69732704.2422359
"Amide-Pos-000621","Citrulline","C6 H13 N3 O3",1645628.33964444,2411151.00926472,844635.468795608,2135089.03722134,1895072.22535926,2431477.79081822,2297183.88218878,2267549.05090993,1638701.99473675,2378540.66154896,3502471.98020178,3121323.67381108,1470341.00933885,2527926.9977785,727571.679460119,1803637.99332746,2272111.74343367,2218152.66680661,3277102.1150104,3383198.54847002,3302933.75531843,1393691.92055967,3233478.5834728,795216.484470695
"C8-Neg-003274","Cl(12:0cooh_22:0_24:1_21:2)","C88 H164 O19 P2",2159663.16982728,1136139.39733589,1226210.66905428,874302.353790201,1280667.68313666,1623810.85473769,1943706.71015995,2011085.23192585,1440977.30991062,722205.300102815,969595.771407513,1507742.02220774,1585041.66696085,556843.252443795,969513.669121316,1824979.32194453,1686431.59805494,678587.689216334,1881428.00009211,1103536.39582803,1399667.44863509,1358201.81670157,1410716.44127088,514566.194060437
"C8-Neg-003242","Cl(18:0_17:1cho_22:4_22:4)","C88 H152 O18 P2",NA,NA,NA,NA,NA,NA,NA,167119.286400539,25092.4342420461,13344.1676040572,89980.1407909466,271281.081729584,16852.0119493371,117791.902968479,22851.7225009271,NA,40516.4146918483,11748.2644281641,63531.5742258316,152856.866314641,77600.5934548661,NA,35410.3285792444,NA
"C8-Neg-003309","Cl(18:0_20:1cho_23:1_21:2)","C91 H168 O18 P2",393507.46017953,330364.044912443,361675.841509844,359350.916489219,358379.086818185,327290.822220176,414091.797040422,359880.896215724,401981.938581139,275751.038848801,380090.621258583,403259.337537933,329228.773341913,327882.35562461,341112.165958879,311337.681110122,319067.098394829,278122.4747246,446856.463064285,350586.009304862,369810.253762452,355279.249875895,351740.093771311,353104.46545347
"C8-Neg-003382","Cl(23:1_19:4cho_22:4_22:4cho)","C95 H156 O19 P2",172995.93267365,173037.672416486,202939.170052819,92428.2200489948,140822.128890218,139102.54698671,154536.393893809,172769.175140719,147356.526952421,103083.052378931,86342.1471910433,93432.2053073548,164803.929094023,72705.1793095854,159395.562141532,178674.354888849,113390.452192657,96046.3674014956,175470.331564465,125198.659308415,145938.25280604,179343.873143499,151004.755838064,181707.199797177
"C18-Pos-002221","Cocamidopropyl Betaine","C19 H38 N2 O3",1106121.29136571,879375.400704643,4103262.19541904,1376377.01816009,847240.349528718,912948.732828981,1268949.29000822,2085937.33384852,522907.884958002,588688.197876492,1224018.12144637,804952.478921995,997441.306078896,5172163.75646568,1344692.17672598,499184.04064727,699118.827121233,541669.305270154,699124.022927103,596216.704224109,570340.16974744,633139.794323304,1126695.51260698,802128.499111138
"Amide-Pos-000200","Creatine","C4 H9 N3 O2",670381707.301801,675415619.52455,494391542.893471,759960762.841239,557225056.459333,517117205.570461,498075973.339742,656997689.987123,702279593.281464,850254043.037932,812132883.326655,565788577.141133,599347135.742883,688273502.051796,505297496.051855,571752024.827462,612147628.188771,682448718.278759,943186622.372697,727291006.990111,567217158.924099,677176646.839542,705840333.194596,558994711.117985
"Amide-Pos-000193","Creatinine","C4 H7 N3 O",363922420.455051,522115124.355205,326082371.853141,695125810.058739,344587318.083959,235824953.858734,301192724.299335,301940464.076362,604306824.709135,483320212.935241,600043182.293261,238704032.056756,351267851.69282,315736104.128388,356312596.479442,471000332.864398,426437485.194408,507337038.541997,974074534.854958,697324677.001335,406287606.3523,351232860.230581,482597554.173475,539446283.665541
"Amide-Pos-000010","Crotonic Acid","C4 H6 O2",4545163.2502064,5386893.38182971,5961781.40641678,7573951.15712474,7842489.2253133,2429663.15719371,6144744.38333532,1963482.18199838,9846929.52718187,13801109.5606779,5857549.34082977,18421202.1212836,6530912.33738575,5760672.39631251,2513780.30579957,7613103.87289291,4886962.53176605,7752174.28954152,15134002.5425942,7512867.90010167,4546433.16064287,5333087.06611458,7057580.39044125,5369931.20194934
"C18-Pos-004919","Cyclic Adp-Ribose","C15 H21 N5 O13 P2",2469463.66783626,NA,2423140.84294758,1486664.43331488,2383337.30776737,2561082.88616535,2489501.7216019,NA,2754042.6237087,2973771.86885627,3855788.44052671,234588.405974314,1367525.26861277,2656921.57924019,NA,2544548.95575215,2057899.6702683,NA,NA,3426736.97686681,2060244.35998799,2156443.88447599,1531191.48111902,3534866.51997359
"Amide-Pos-000085","Cyclohexylamine","C6 H13 N",5686896.12190847,3778608.89162399,2283784.6554341,1399998.57737242,5878062.2414685,3344695.02003014,6090178.90227314,9426781.23032154,2533110.38996883,3104440.64741783,1774978.42498973,4216583.43329429,1805252.46958651,7754008.18524132,30640853.737224,3684527.51784693,3238996.74920444,7927357.13772464,2220724.86952307,3800414.28888118,4979220.64104263,2735603.34222666,2876501.5695431,3019237.45861757
"Amide-Pos-000836","Cystathionine","C7 H14 N2 O4 S",1047009.66146754,1051406.91077379,3494560.02929431,3029185.62932828,954818.960822421,4957030.17200048,2722515.9495883,3897688.40459134,2479632.56965197,2648220.74514863,1492754.10841655,757415.453426411,627040.238658869,1095852.73194926,2476498.7617514,1317534.38786088,1325261.67213592,1348388.48117534,4018112.96509855,2182744.91841264,1473797.83389561,238334.97426756,3113326.43209967,3135014.29256755
"Amide-Pos-000635","Cysteinylglycine","C5 H10 N2 O3 S",10819.9496893377,233532.383941809,8151.95559681283,280370.635231634,135799.848283853,234470.169962095,153219.319977079,202648.810045743,246473.727948162,25520.0907736639,26485.9134980537,89908.6382367621,110210.866375023,13664.9013462957,199445.705677069,8554.80112174233,12111.5779487592,142183.332786919,405918.544019764,89199.9201778508,23568.0882412091,15190.2182010577,240956.330966986,11855.2894811512
"Amide-Pos-000937","Cytarabine","C9 H13 N3 O5",5617916.52309791,2933432.02367839,3662814.87636579,12731916.1943641,6609969.5885791,4166346.09583682,8232733.10694328,4961998.71935254,5511263.46334573,11232318.5948241,9204430.80296052,5727118.01709343,5391422.63965683,3677259.29885029,6028206.50440684,8940788.50323509,9759785.8821037,3160472.51179598,5948079.98113307,10316817.3422742,6722822.3605101,3526708.3180792,6870582.36925298,3757683.26570371
"Amide-Neg-001321","Cytidine","C9 H13 N3 O5",122510.331281833,288443.04137181,72668.735180494,218692.337475588,502610.362801644,160982.392542064,439256.239787576,227971.102274403,386220.12702772,345605.42857778,107401.304612292,277514.226418164,244442.838617541,315447.165310521,227838.89916956,312950.102853519,402273.989820125,157442.160859658,251163.11300769,410766.19719695,372441.427541862,122210.698704794,228091.224050546,297959.093584461
"Amide-Pos-001218","Cytidine 2',3'-Cyclic Monophosphoric Acid","C9 H12 N3 O7 P",1954624.53661538,2503546.76941623,1411644.43119176,1936129.65768623,1237579.39113758,1241843.05038207,1308188.73820703,2593846.68345139,1628773.9429872,2125367.02817961,2002980.60934538,1490561.40487762,1094895.67712143,2374617.47196534,1564310.60725515,1154025.09542515,2063828.03192662,2814712.53354545,1906881.54870075,2785332.03009552,1813446.79440727,1436350.09874315,2509308.19741441,3005378.82985214
"Amide-Neg-001726","Cytidine 2'_3'-Cyclic Phosphate","C9 H12 N3 O7 P",255878.051404923,386781.389927767,103755.607743586,279613.842327958,346290.920656506,236576.694438896,264455.851348031,341648.027345358,221639.361729732,282211.872460182,122365.560514072,218979.769730306,239781.761498646,442140.971283916,193279.497065361,153790.341086965,311569.918533258,376224.822608215,327791.372751,402205.420412659,338448.32344111,310105.992901371,321309.424002849,388540.430786444
"Amide-Pos-001621","Cytidine 5'-Diphosphate","C9 H15 N3 O11 P2",262737.64728745,282031.547050314,124525.165434896,80813.0943961709,68790.6662597027,270178.12693916,142456.297562403,322563.527274731,26380.596282441,125566.399887309,89213.7248850915,306767.550184348,93302.190987361,269035.972917325,50405.3134094875,109276.171163947,183708.760770095,138718.251275535,116461.684913473,189553.711104024,246318.685080641,86865.1677875284,244491.96243256,110325.651450179
"Amide-Pos-001779","Cytidine 5'-Diphosphocholine","C14 H26 N4 O11 P2",5162654.59804479,5480797.60194211,4565508.13184759,7929739.69519035,5680264.16241831,5301097.28998714,5343365.78174123,5182170.95469919,7479725.99837591,6254882.99847202,7483405.07291294,3179407.94041997,4026081.91706232,6376302.50690281,4695834.50784595,3538213.66680143,5935480.38397876,7324062.83041008,8782179.73384112,6448516.09597994,4900404.21820983,6272686.28153872,7474844.06487836,4617537.47905705
"Amide-Pos-001770","Cytidine 5'-Triphosphate","C9 H16 N3 O14 P3",293494.596611521,311548.130631867,NA,14118.6939216943,11142.1099378599,283948.453366306,78699.4722917766,115245.063809451,NA,33398.418423706,16731.4525684594,131881.868421823,9181.00308496204,136077.714227633,5662.65377085884,31459.143052105,97691.3231866575,123858.368255723,71981.5648884969,32763.1067952062,173269.859395432,43922.2338375842,200086.238112173,49492.1641627009
"Amide-Neg-002218","Cytidine-5'-Monophospho-N-Acetylneuraminic Acid","C20 H31 N4 O16 P",19399.28301505,36353.9420718469,20765.8716689955,23864.7990730468,47903.1993339568,39999.4798062308,46180.9434218907,51213.944960743,49666.5258805206,30955.92274121,11887.9477257009,38100.7887569617,27268.8943688661,57704.5239906148,38419.5151256444,21588.9795715401,39996.2194565251,43324.4760436719,53953.1339203535,50896.9083088274,38713.9348061497,25411.4420111865,38811.706614924,45154.4655563772
"Amide-Pos-000171","Cytosine","C4 H5 N3 O",12210602.1184965,16688058.5849054,6897821.88277294,25323396.572257,13950393.7638328,8137065.53536455,15218668.3316117,10648456.4526069,25092769.7515825,24222929.6023964,19969557.0622412,11341268.7564397,11845999.2264721,8206185.58124361,11184673.5897828,18758417.2169297,17799660.4755618,6924379.9193188,12099205.0940409,21649894.8480835,14315021.5475768,7726772.00722282,13570666.5906912,12965525.9564355
"Amide-Neg-000119","D,L-Serine","C3 H7 N O3",2508476.5646769,6945380.66881513,2322503.9366987,3642268.57665201,6576697.41404442,6474073.28822575,11018782.0251624,6334815.99831,7127685.17631962,4881651.688437,1639643.66227304,2922820.9185234,3947778.46735909,9735963.47853806,4794131.22026485,2799776.23282079,9957671.76165381,6699070.70935859,12530681.560032,8617081.81600159,8038331.73567186,4389142.93990669,8496090.0115575,6985319.01850444
"Amide-Neg-000527","D-(+)-Arabitol","C5 H12 O5",2263045.62741743,2535630.65977519,1955915.96826696,2739952.58523314,2002367.51130828,1540028.48291805,2158562.27180805,2473371.95614874,4367919.40057719,2730034.97126056,2289543.00727176,1174061.5963562,1990457.52441816,2280291.08672173,1904719.90118207,1726524.10031342,2965362.47615167,2881418.50587818,4031244.09483565,4182083.02926431,2247874.2747182,2248333.70117684,2319415.05419775,3051955.67229872
"Amide-Neg-000605","D-(+)-Glucose","C6 H12 O6",70021798.7253257,126383893.94932,93533743.4271753,42615991.782739,257547434.635995,177562615.410121,162729495.829723,67004600.563687,35941025.411937,37081826.2275247,18980443.7398493,81132889.8210453,150117514.22384,78532329.5834808,143771255.111536,114575012.934539,180052467.450578,131848023.647333,162610528.561702,19388.9180361979,207821829.625188,142065336.221389,167847978.916638,156967735.38316
"Amide-Neg-000499","D-(+)-Ribonic Acid Gamma-Lactone","C5 H8 O5",13596253.3493087,25804561.0536603,7745571.46584662,12799431.3457296,20854012.3099552,20886205.6171454,28689539.6459704,19817949.9665763,31241995.490557,23677501.2142923,7741506.31952659,8042598.95002978,12076222.1401716,34575980.4783194,12963021.351819,10539140.3017413,27083877.2205519,26928818.197776,28928822.5599809,31047204.9229761,25225252.4772706,18615087.2608154,29621817.3489206,28437389.3215735
"C18-Pos-001015","D-(+)-Tryptophan","C11 H12 N2 O2",15237484.7572025,16968503.0099041,20096746.3689946,21915195.961333,17483344.0808956,16976387.0636642,19183312.2443067,19298331.8497387,32920517.0084141,17440310.8930792,23590153.1313332,14952631.5801532,18746938.2753014,20403468.9491107,19113666.363577,12594411.7538264,19097577.7352873,21470452.6078747,29084419.2761317,24077308.8881669,16262943.3770775,15240257.707856,22062602.8974192,23285620.0020508
"Amide-Neg-000787","D-(-)-Mannitol","C6 H14 O6",1057705.03457153,906249.007106635,1108066.49755857,771532.904543912,1326039.35073406,796312.368774279,1093742.05632383,1163108.54178118,1126806.7310142,749630.238484695,1203702.55791374,1403131.19921123,425332.998698928,2000800.8793479,699195.440826826,1148941.59517297,3452233.3131535,2957032.79110899,2687764.70523221,2400886.61122731,1856485.04096774,1128790.7299426,920421.272709492,1281753.1512311
"Amide-Pos-000620","D-Arginine","C6 H14 N4 O2",30023816.0246124,27263064.6327514,6989717.85437658,41578596.1554247,29805278.0090121,44320510.3843915,25647708.2142204,41182327.7191216,12377465.4764535,29117801.9337763,27797107.8835325,20653254.5966713,28731606.3517481,33891985.0263925,49764743.3397374,19438770.2204205,8144548.35692262,33030926.4623849,40953697.734817,30906785.5106951,37335926.5568657,31157438.0444448,34321592.4759045,27497240.655769
"Amide-Neg-000331","D-Asparagine","C4 H8 N2 O3",226418.918676913,488546.379118162,253793.786987858,276263.51609121,273363.893025783,413483.303494647,828080.453675412,337687.372808512,550378.712940463,350596.209878518,127809.7597174,324902.250337436,249442.410745577,646835.484830533,358073.172488594,197831.444287284,278642.667871119,1221098.20637413,144369.936422763,672409.294029535,468305.393666324,159682.965553809,265699.336519641,546236.425065899
"C8-Pos-000506","D-Erythro-Sphinganine","C18 H39 N O2",123468.838095217,266509.802711649,133218.407636577,68815.5167795749,151689.480688506,67993.1341873717,100445.216721176,120305.097645752,44736.1640243875,62819.9896570525,59077.6130465067,57858.805732344,110839.431419496,44100.345841947,135692.991609703,71930.728215028,77328.8908577741,125215.530797711,NA,32844.936020245,119573.943171755,124807.934496515,87180.9749702222,112779.565601826
"Amide-Neg-001874","D-Fructose 1,6-Bisphosphate","C6 H14 O12 P2",335579.654045135,531562.897791747,293208.564008955,175119.85533996,114648.581465232,682988.723535267,354592.2536834,1001082.71080459,196409.261680759,1186908.90318819,254573.231737877,314968.282722597,120257.768719545,1992498.65583628,389315.309699374,122233.878201079,542489.161038378,1123832.92481998,5521533.05945608,787750.322670043,638248.693769448,353980.441845433,1229028.27173481,353846.037412427
"Amide-Neg-001873","D-Fructose-1,6-Bisphosphate","C6 H14 O12 P2",495445.601388364,664344.643996834,487013.175404798,204245.689706991,215336.674671341,1443167.41325691,886000.436267082,1091772.01152957,163756.550097203,NA,229443.597637386,321937.24117183,236446.46736238,1587877.19343552,619230.774864637,212992.4429805,593867.524847773,1078976.94443768,3117076.09918859,838119.372586111,729787.489268706,524863.132589358,1302270.22614656,578635.223306222
"Amide-Neg-000920","D-Gluconic Acid","C6 H12 O7",774974.888823612,747108.964462267,1203841.98899983,173775.281958782,332079.942938081,21052.8777229963,288702.267109287,928132.512452792,301159.771869843,201295.608533937,299458.404000631,961504.675433366,1293638.72542278,401767.001044549,1185679.77619864,1292641.61563428,229570.805795139,310492.806323889,567353.670263599,468414.460429877,322037.54130685,1213870.60670896,333037.585237504,459489.616569895
"Amide-Neg-001099","D-Glucose","C6 H12 O6",301055.085528668,244940.718127999,762875.143376921,294485.443485672,535724.710077968,373938.463602822,589881.706350911,163090.952206652,260025.380304467,252296.774103643,260927.048617353,270672.847230006,392254.762279599,118506.053954185,414406.594891047,531087.035542996,349853.815340252,332393.180581471,165540.802432919,179109.48007505,374534.805201823,355528.63634392,273267.245978488,421689.982499602
"Amide-Neg-001431","D-Glucose 6-Phosphate","C6 H13 O9 P",882670.039688482,2116091.00627252,996445.847786799,864036.506394168,872588.057120933,1286439.21562709,1204503.22037182,1507476.3147309,515241.222335238,1816987.49782759,538542.186981458,1597252.90198561,514984.909338221,3141927.68453215,1306767.33120982,933498.846248252,1524537.69141016,2125499.33396056,4589731.95697591,1236970.77555875,1966442.56615324,1368745.76362269,1996785.66111794,1496614.84737887
"Amide-Neg-000135","D-Glyceric Acid","C3 H6 O4",682145.584536301,696354.262415719,1082446.94285363,947884.321619539,1872585.55443228,1474784.40417512,1803560.76168429,854897.973991427,630825.062076796,283228.78461086,446979.622182945,388930.105601791,397703.555556679,214955.515938629,902138.5399014,600849.057917684,502020.645486057,500033.279241138,534558.337711035,236647.816703735,715570.785345625,489248.998321038,671819.073621243,622578.488344202
"Amide-Pos-000604","D-Histidine Methyl Ester","C7 H11 N3 O2",3873829.81769111,6240203.58232497,4685353.61707574,4699841.41792943,1957179.14735566,5244229.18096098,4400195.99865683,6009796.35657906,3194693.70258641,4432641.08874938,5330302.39389343,3999203.02023744,2755286.73492996,10518843.0166546,8816097.70961967,2215140.03149827,7351143.88924451,11193169.8318379,5293210.8315861,5545130.6278525,8323558.04612965,5444889.1109077,12305531.3454232,8165770.75065779
"Amide-Pos-000316","D-Lysine","C6 H14 N2 O2",26056594.9439649,28092993.2247221,20984859.6125136,31432564.9060248,32878381.278338,24405042.1348972,34234203.2240142,27454958.1507662,33269407.640831,26394832.991567,41875426.4388612,18826846.8877252,24565965.4464508,29409867.3335934,39178351.9712958,22137652.3442918,27012896.6480205,30047894.1977436,32873436.6029499,38399103.9059939,36721908.8385636,34884519.7847871,29923041.8016067,31173447.3799504
"Amide-Neg-001445","D-Mannitol 1-Phosphate","C6 H15 O9 P",43379.1073664791,43595.5628533394,48918.8476984422,67286.2954301461,60770.0228788164,53025.5055667529,62822.3626708969,39549.0946673475,54457.2826313198,67008.8930541223,43249.1894782503,56951.7460680169,39177.7094113636,75696.6576048647,23909.6225535712,56350.6747231554,NA,159731.115226297,400103.834346497,131899.614628246,59068.5320832794,115024.180536481,88468.1969885822,130074.248787441
"Amide-Neg-001092","D-Mannose","C6 H12 O6",879367.101775599,718761.637763337,656688.429057976,868631.932778466,992971.1391944,776125.699225458,700067.814895443,570660.261268573,547529.988345946,616384.757249903,1049425.66639799,436891.387891622,991603.55735188,480698.617755244,626309.928871133,700736.452775556,736311.183208201,496211.897856944,305377.392081007,546346.276785633,733838.229169787,826926.868049713,537915.584778682,402203.724830345
"Amide-Pos-001360","D-Myo-Inositol-1,2-Diphosphate","C6 H14 O12 P2",1348688.88660827,1188011.9385123,1817465.52581168,321189.524902018,337730.176782844,2987609.77729492,1627879.23236694,1590995.31018475,220357.995626949,413604.918125221,413789.489544005,529271.135566192,621566.344159804,1015265.59041367,1439233.30839473,510275.856764328,838736.468692655,2020631.63526406,1329564.15997143,889414.183706995,976034.621208215,1227293.57017383,2192427.17710771,1306120.59352475
